750,141,30.378
750,237,30.378
750,296,30.378
750,333,30.378
750,366,30.378
750,576,30.378
750,584,30.378
750,592,30.378
750,658,30.378
750,663,30.378
745,10,30.378
745,13,30.378
745,33,30.378
745,39,30.378
745,42,30.378
745,48,30.378
745,53,30.378
745,54,30.378
745,65,30.378
745,67,30.378
745,69,30.378
745,73,30.378
745,76,30.378
745,78,30.378
745,91,30.378
745,95,30.378
745,108,30.378
745,112,30.378
745,117,30.378
745,254,30.378
745,257,30.378
745,261,30.378
745,266,30.378
745,324,30.378
745,360,30.378
745,418,30.378
745,543,30.378
745,550,30.378
731,54,30.378
731,543,30.378
831,439,30.378
751,654,30.378
777,310,30.378
776,280,30.378
776,339,30.378
776,436,30.378
776,438,30.378
776,439,30.378
776,443,30.378
776,446,30.378
776,452,30.378
776,454,30.378
776,461,30.378
776,466,30.378
776,611,30.378
776,623,30.378
776,628,30.378
776,635,30.378
776,643,30.378
776,650,30.378
776,654,30.378
854,438,30.378
855,635,30.378
864,141,30.378
864,237,30.378
864,296,30.378
864,366,30.378
864,658,30.378
864,663,30.378
772,592,30.378
772,658,30.378
865,584,30.378
865,592,30.378
873,584,30.378
873,592,30.378
792,461,30.378
762,8,30.378
762,10,30.378
762,20,30.378
762,25,30.378
762,27,30.378
762,30,30.378
762,36,30.378
762,39,30.378
762,42,30.378
762,46,30.378
762,51,30.378
762,53,30.378
762,54,30.378
762,73,30.378
762,76,30.378
762,89,30.378
762,90,30.378
762,91,30.378
762,95,30.378
762,99,30.378
762,103,30.378
762,106,30.378
762,108,30.378
762,112,30.378
762,117,30.378
762,145,30.378
762,149,30.378
762,178,30.378
762,181,30.378
762,190,30.378
762,211,30.378
762,218,30.378
762,223,30.378
762,228,30.378
762,234,30.378
762,235,30.378
762,243,30.378
762,249,30.378
762,252,30.378
762,254,30.378
762,256,30.378
762,257,30.378
762,261,30.378
762,266,30.378
762,271,30.378
762,276,30.378
762,277,30.378
762,280,30.378
762,283,30.378
762,286,30.378
762,288,30.378
762,296,30.378
762,302,30.378
762,306,30.378
762,316,30.378
762,319,30.378
762,322,30.378
762,324,30.378
762,333,30.378
762,339,30.378
762,343,30.378
762,346,30.378
762,354,30.378
762,360,30.378
762,366,30.378
762,370,30.378
762,373,30.378
762,404,30.378
762,407,30.378
762,418,30.378
762,434,30.378
762,477,30.378
762,479,30.378
762,481,30.378
762,482,30.378
762,498,30.378
762,503,30.378
762,510,30.378
762,517,30.378
762,519,30.378
762,524,30.378
762,529,30.378
762,531,30.378
762,536,30.378
762,539,30.378
762,545,30.378
762,547,30.378
762,550,30.378
762,554,30.378
762,556,30.378
762,600,30.378
762,661,30.378
762,708,30.378
762,710,30.378
762,713,30.378
762,715,30.378
762,722,30.378
752,8,30.378
752,10,30.378
752,30,30.378
752,42,30.378
752,53,30.378
752,54,30.378
752,73,30.378
752,76,30.378
752,91,30.378
752,95,30.378
752,99,30.378
752,103,30.378
752,106,30.378
752,108,30.378
752,112,30.378
752,117,30.378
752,145,30.378
752,149,30.378
752,178,30.378
752,181,30.378
752,190,30.378
752,211,30.378
752,218,30.378
752,223,30.378
752,228,30.378
752,234,30.378
752,235,30.378
752,243,30.378
752,249,30.378
752,252,30.378
752,254,30.378
752,256,30.378
752,261,30.378
